Numéro;État courant;Motif de rejet;Commentaire de l'état;Type de demande de paiement;Type facture;Type de facture de travaux;Cadre de facturation;Date Fournisseur;Date de création;Date de dépôt;Date état courant;Date échéance paiement;Valideur 1 (date de validation);Valideur 2 (date de validation);Fournisseur (type d'identifiant);Fournisseur (identifiant);Fournisseur (désignation);Fournisseur (TVA intracommunautaire);Fournisseur (code service);Fournisseur (service);Destinataire (type d'identifiant);Destinataire (identifiant);Destinataire (désignation);Destinataire (TVA intracommunautaire);Destinataire (code service);Destinataire (service);Mode de dépôt;Mt HT;Mt TTC;Montant à payer;Montant TTC avant remise;Montant remise globale TTC;Motif;Montant TVA;Devise de la facture;Type de TVA;Motif d'éxoneration;Certificat de dépôt n°;Identifiant numérisation;Numéro de la facture d'origine;Numéro DP mandat;Numéro du bon de commande;Numéro de marché;Coordonnées bancaires;BIC ou Swift;Mode de règlement;Document précédent (numéro);Document précédent (type de pièce);Document suivant (numéro);Document suivant (type de pièce);Dossier de facturation;Commentaire;Numéro de lot transmis;Date modification;Telechargée;Emetteur (type d'identifiant);Emetteur (identifiant);Emetteur (désignation);Affactureur (type d'identifiant);Affactureur (identifiant);Affactureur (désignation);Maîtrise d’oeuvre (type d'identifiant);Maîtrise d’oeuvre (identifiant);Maîtrise d’oeuvre (désignation);Maîtrise d’oeuvre (TVA intracommunautaire);Maîtrise d'oeuvre (code service);Maîtrise d’oeuvre (service);Maîtrise d’ouvrage (type d'identifiant);Maîtrise d’ouvrage (identifiant);Maîtrise d’ouvrage (désignation);Maîtrise d’ouvrage (TVA intracommunautaire);Maîtrise d’ouvrage (code service);Maîtrise d’ouvrage (service);Valideur 1 (type d'identifiant);Valideur 1 (identifiant);Valideur 1 (désignation);Valideur 2 (type d'identifiant);Valideur 2 (identifiant);Valideur 2 (désignation);
"2005000158";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"05/10/2020";"07/10/2020";"08/10/2020";"20/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"77566343801906";"REGIE AUTONOME DES TRANSPORTS PARISIEN PARIS 12";"";"CGF_CLIENT";"CGF COMPTABILITE CLIENTS";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"16259.75";"19511.7";"19511.7";"19511.7";"";"";"3251.95";"Euro européen";"TVA sur les débits";"";"RWfDneW5TMu67KHbTVaMjnzGQxtrDtoTMaq9H1bJ/zs=";"";"";"";"CBDC0019071";"";"FR7631489000100025329474247";"BSUIFRPP";"Virement";"";"";"";"";"";"";"";"20/10/2020";"Oui";"Structure avec N° SIRET";"77566343801906";"REGIE AUTONOME DES TRANSPORTS PARISIEN PARIS 12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"2020SGP017";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"29/09/2020";"07/10/2020";"07/10/2020";"02/12/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"829.2";"995.04";"995.04";"995.04";"";"";"165.84";"Euro européen";"TVA sur les encaissements";"";"s9T3Qhi9Qw7omUeL8+eYaXG2h0dc8zZZ6z0gTBPUvRI=";"";"";"";"CBDC 0016747";"2015AC02S05";"";"";"Virement";"";"";"";"";"";"";"";"02/12/2020";"Oui";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"2005000159";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"05/10/2020";"07/10/2020";"08/10/2020";"09/12/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"77566343801906";"REGIE AUTONOME DES TRANSPORTS PARISIEN PARIS 12";"";"CGF_CLIENT";"CGF COMPTABILITE CLIENTS";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"490000";"588000";"588000";"588000";"";"";"98000";"Euro européen";"TVA sur les débits";"";"tVLJl/Z7wTnA3AgrYOGzMiW9lRW/YmPxryXWjrEWKTY=";"";"";"";"CCVT2400 - référence contrat : 2020CONV251";"";"FR7631489000100025329474247";"BSUIFRPP";"Virement";"";"";"";"";"";"";"";"09/12/2020";"Oui";"Structure avec N° SIRET";"77566343801906";"REGIE AUTONOME DES TRANSPORTS PARISIEN PARIS 12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"2009373";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"29/09/2020";"07/10/2020";"07/10/2020";"04/11/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"190.3";"228.36";"228.36";"228.36";"";"";"38.06";"Euro européen";"TVA sur les encaissements";"";"FAFlLlDg/Dci+8GeDXxxrjaHD544iCC6Jkd5u8PE1h4=";"";"";"";"CBDC 16747";"2015AC02S05";"";"";"Virement";"";"";"";"";"";"";"";"04/11/2020";"Oui";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"AC02S05-0920-08";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"28/09/2020";"07/10/2020";"07/10/2020";"31/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"450.15";"540.18";"540.18";"540.18";"";"";"90.03";"Euro européen";"TVA sur les encaissements";"";"k8gKMCedxtI0to9h06SwFzVDVmJ+sAOq6UO5Mwr3Nmw=";"";"";"";"CBDC 11808";"2015AC02S05";"";"";"Virement";"";"";"";"";"";"";"";"31/10/2020";"Oui";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"2020SGP015";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"29/09/2020";"07/10/2020";"07/10/2020";"02/12/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"355.38";"426.45";"426.45";"426.45";"";"";"71.07";"Euro européen";"TVA sur les encaissements";"";"OIvfIkuM43rWOjbiaUVBJ+0QiIeN+/60tqj3MOe6uc8=";"";"";"";"CBDC 11808";"AC02S05";"";"";"Virement";"";"";"";"";"";"";"";"02/12/2020";"Oui";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"2009371";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"29/09/2020";"07/10/2020";"07/10/2020";"04/11/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"246.23";"295.48";"295.48";"295.48";"";"";"49.25";"Euro européen";"TVA sur les encaissements";"";"VXIBNDQvzupAzWmO1B3wF8bfxdr4l8FaQ7r248XmTN4=";"";"";"";"CBDC 11808";"2015AC02S05";"";"";"Virement";"";"";"";"";"";"";"";"04/11/2020";"Oui";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"AC02S05-0920-07";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"28/09/2020";"07/10/2020";"07/10/2020";"05/11/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"74.86";"89.83";"89.83";"89.83";"";"";"14.97";"Euro européen";"TVA sur les encaissements";"";"e6/BJOQe0cN1rX8GQ9mDmjo1f68ZY7lS88EjW0X5kBE=";"";"";"";"CBDC 11069";"2015AC02S05";"";"";"Virement";"";"";"";"";"";"";"";"05/11/2020";"Oui";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"2020SGP014";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"29/09/2020";"07/10/2020";"07/10/2020";"06/11/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"138.27";"165.92";"165.92";"165.92";"";"";"27.65";"Euro européen";"TVA sur les encaissements";"";"RzWZBuEDp5FoEW0E1ZYMQE/zF3KeWZH9ju/dKy5BQEM=";"";"";"";"CBDC 11069";"2015AC02S05";"";"";"Virement";"";"";"";"";"";"";"";"06/11/2020";"Oui";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"AC02S05-0920-06";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"08/09/2020";"07/10/2020";"07/10/2020";"31/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"150.21";"180.25";"180.25";"180.25";"";"";"30.04";"Euro européen";"TVA sur les encaissements";"";"hDyO2AbTJMgAqo482zbe3SViraPWSR2rbYHdkjeyjPI=";"";"";"";"CBDC 12950";"2015AC02S05";"";"";"Virement";"";"";"";"";"";"";"";"31/10/2020";"Oui";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"2020SGP020";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"29/09/2020";"07/10/2020";"07/10/2020";"02/12/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"276.39";"331.67";"331.66";"331.67";"";"";"55.28";"Euro européen";"TVA sur les encaissements";"";"oiWw2OD+5VoryLl0oSZiM1cxuweFtEempD25/pkik6Y=";"";"";"";"CBDC 0012950";"2015AC02S05";"";"";"Virement";"";"";"";"";"";"";"";"02/12/2020";"Oui";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"2009362";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"29/09/2020";"07/10/2020";"07/10/2020";"31/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"140.2";"168.24";"168.24";"168.24";"";"";"28.04";"Euro européen";"TVA sur les encaissements";"";"3cAzb/HsM1sZY5aaWtoehDAfsMvcy/ACvndrJgJvyk4=";"";"";"";"CBDC 12950";"2015AC02S05";"";"";"Virement";"";"";"";"";"";"";"";"31/10/2020";"Oui";"Structure avec N° SIRET";"81267341600010";"MANIFESTO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"39/1351 40-5912B";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"06/10/2020";"07/10/2020";"07/10/2020";"16/10/2020";"";"";"";"Structure avec N° SIRET";"40353972900158";"BUREAU D ETUDES CONSEILS EN";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"PDF non signé via API";"9908.81";"11890.57";"11890.57";"11890.57";"0";"";"1981.76";"Euro européen";"TVA sur les débits";"";"Wuq8Z+0tJmvY1/ETrbu3G23ygakTYGnQLR7/ttTFE3g=";"";"";"";"CBDC 15603";"2016PN010";"";"";"Autre";"";"";"";"";"";"";"";"16/10/2020";"Oui";"Structure avec N° SIRET";"40353972900158";"BUREAU D ETUDES CONSEILS EN";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"867 508";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"13/07/2020";"07/10/2020";"07/10/2020";"14/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"34927921600064";"UBIQUS";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"4950";"5940";"5940";"5940";"";"";"990";"Euro européen";"TVA sur les encaissements";"";"0Eza74U2FnkmesWttuVNfnRYhjMKb+MODAqHTAx05tY=";"";"";"";"CBDC 0018606";"2019MAPA008";"FR7630004003500002725542223";"BNPAFRPPXXX";"Virement";"";"";"";"";"";"";"";"14/10/2020";"Oui";"Structure avec N° SIRET";"34927921600064";"UBIQUS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20100103";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"07/10/2020";"07/10/2020";"07/10/2020";"16/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"10773";"12927.6";"12927.6";"12927.6";"";"";"2154.6";"Euro européen";"TVA sur les encaissements";"";"zCXjPIXbOggDtrwHZpttPrYLi7KtPwI6FaHnbf1/QNs=";"";"";"";"CBDC 0018055";"2016PN043";"";"";"Virement";"";"";"";"";"";"";"";"16/10/2020";"Oui";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20100104";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"07/10/2020";"07/10/2020";"07/10/2020";"16/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"10029";"12034.8";"12034.8";"12034.8";"";"";"2005.8";"Euro européen";"TVA sur les encaissements";"";"gElwV91QPKMmWBCdKnV++0sV3Vwpm4Eimhj887sOXmY=";"";"";"";"CBDC 0017902";"2016PN043";"";"";"Virement";"";"";"";"";"";"";"";"16/10/2020";"Oui";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20100105";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"07/10/2020";"07/10/2020";"07/10/2020";"30/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"32460";"38952";"38952";"38952";"";"";"6492";"Euro européen";"TVA sur les encaissements";"";"IzFNROmENWjKzy+m9pQB+bM9Fvd7s4MDJ/4bQaP1emI=";"";"";"";"CBDC 0018635";"2016PN043";"";"";"Virement";"";"";"";"";"";"";"";"30/10/2020";"Oui";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20100106";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"07/10/2020";"07/10/2020";"07/10/2020";"30/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"23370";"28044";"28044";"28044";"";"";"4674";"Euro européen";"TVA sur les encaissements";"";"H2hXiAFahyYPzDMr7PKTuWm/Em61D9SsqwYrW3QhTLc=";"";"";"";"CBDC 0018236";"";"";"";"Virement";"";"";"";"";"";"";"";"30/10/2020";"Oui";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20100107";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"07/10/2020";"07/10/2020";"07/10/2020";"16/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"7440";"8928";"8928";"8928";"";"";"1488";"Euro européen";"TVA sur les encaissements";"";"3YraD9OEvrf14Xwcdr09qhfLbOg2Hb88fVHQA/+MkS4=";"";"";"";"CBDC 0018560";"2016PN043";"";"";"Virement";"";"";"";"";"";"";"";"16/10/2020";"Oui";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20100108";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"07/10/2020";"07/10/2020";"07/10/2020";"30/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"12648";"15177.6";"15177.6";"15177.6";"";"";"2529.6";"Euro européen";"TVA sur les encaissements";"";"Fc42msuYTgB97WteSBYWgrzFmcxi55evdHL9jeYsBWQ=";"";"";"";"CBDC 0018501";"2016PN043";"";"";"Virement";"";"";"";"";"";"";"";"30/10/2020";"Oui";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20100115";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"07/10/2020";"07/10/2020";"07/10/2020";"16/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"175508";"210609.6";"210609.6";"210609.6";"";"";"35101.6";"Euro européen";"TVA sur les encaissements";"";"006qfMo51Sbt0J6yBszpZ8zafSI9P/eXxZlLopdxTbM=";"";"";"";"CBDC 0017987";"2016PN043";"";"";"Virement";"";"";"";"";"";"";"";"16/10/2020";"Oui";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20100109";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"07/10/2020";"07/10/2020";"07/10/2020";"16/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"37098";"44517.6";"44517.6";"44517.6";"";"";"7419.6";"Euro européen";"TVA sur les encaissements";"";"img9RKNymK/xbrUOxGWVa04TT9030w6Y1UESGs6Ecuk=";"";"";"";"CBDC 0018565";"2016PN043";"";"";"Virement";"";"";"";"";"";"";"";"16/10/2020";"Oui";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20100110";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"07/10/2020";"07/10/2020";"07/10/2020";"16/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"38130";"45756";"45756";"45756";"";"";"7626";"Euro européen";"TVA sur les encaissements";"";"MpVE0isMKwzQc7sgHVOwmbMCrYT1fcQ1M3oElm9rSC0=";"";"";"";"CBDC 0018589";"2016PN043";"";"";"Virement";"";"";"";"";"";"";"";"16/10/2020";"Oui";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20100111";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"07/10/2020";"07/10/2020";"07/10/2020";"16/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"30750";"36900";"36900";"36900";"";"";"6150";"Euro européen";"TVA sur les encaissements";"";"00VpKJd5e444zPJn4fagslrFaZrNHZr1DD+MRqIbKCc=";"";"";"";"CBDC 0018177";"2016PN043";"";"";"Virement";"";"";"";"";"";"";"";"16/10/2020";"Oui";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20100112";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"07/10/2020";"07/10/2020";"07/10/2020";"31/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"23502";"28202.4";"28202.4";"28202.4";"";"";"4700.4";"Euro européen";"TVA sur les encaissements";"";"pmlztULJAwoTXt1OSqCo6qAuBnm+JJ6/S+CpMHrroF8=";"";"";"";"CBDC 0018486";"2016PN043";"";"";"Virement";"";"";"";"";"";"";"";"31/10/2020";"Oui";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20100113";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"07/10/2020";"07/10/2020";"07/10/2020";"16/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"165792";"198950.4";"198950.4";"198950.4";"";"";"33158.4";"Euro européen";"TVA sur les encaissements";"";"Ol+iUY0PGo4NTGv08u36bNSmWJb8hCSQ9uKElLxvq9Y=";"";"";"";"CBDC 0018559";"2016PN043";"";"";"Virement";"";"";"";"";"";"";"";"16/10/2020";"Oui";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20100114";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"07/10/2020";"07/10/2020";"07/10/2020";"16/10/2020";"06/11/2020";"";"";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"100280";"120336";"120336";"120336";"";"";"20056";"Euro européen";"TVA sur les encaissements";"";"n3dt+25/9ff28IXhrIYwdOcPV6mT7wLg0DFTDlbG6IQ=";"";"";"";"CBDC 0018771";"2016PN043";"";"";"Virement";"";"";"";"";"";"";"";"16/10/2020";"Oui";"Structure avec N° SIRET";"35042262200166";"CEGEDIM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"061466138";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"30/09/2020";"07/10/2020";"07/10/2020";"29/10/2020";"";"";"";"Structure avec N° SIRET";"42995529712359";"MANPOWER FRANCE";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Flux EDI";"2288.41";"2746.09";"2746.09";"2746.09";"";"";"457.68";"Euro européen";"TVA sur les débits";"";"";"";"";"";"CBDC 0014539";"";"";"";"Virement";"";"";"";"";"";"";"AAB3181110000000001026428";"29/10/2020";"Oui";"Structure avec N° SIRET";"34377816300075";"SERES SA";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"0057024807";"Mise en paiement";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"07/10/2020";"08/10/2020";"08/10/2020";"16/10/2020";"";"";"";"Structure avec N° SIRET";"77605646700587";"UNION DES GROUPEMENTS D'ACHATS PUBLICS";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Flux EDI";"631.15";"757.38";"757.38";"776.9";"19.52";"Remise";"126.23";"Euro européen";"TVA sur les débits";"";"";"";"";"";"CHMA 0009219";"";"FR7610071750000000100004736";"TRPUFRP1";"Virement";"";"";"";"";"";"";"AAA0101100000000000171089";"16/10/2020";"Oui";"Structure avec N° SIRET";"77605646700587";"UNION DES GROUPEMENTS D'ACHATS PUBLICS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"103038895";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"06/10/2020";"08/10/2020";"09/10/2020";"09/10/2020";"07/11/2020";"";"";"Structure avec N° SIRET";"38347093700194";"THALES SIX GTS FRANCE SAS";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"61101.66";"73321.99";"73321.99";"73321.99";"";"";"12220.33";"Euro européen";"TVA sur les encaissements";"";"OwT8u6g3WMIO4HRJ7I3ju48snj1H97/uUYw4byPjNLg=";"";"";"";"CENG 1012";"2015PN041";"FR30066109720001051250107";"";"Virement";"";"";"";"";"";"";"";"27/10/2020";"Oui";"Structure avec N° SIRET";"38347093700194";"THALES SIX GTS FRANCE SAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
